Origin URL,Name,Average_score,Number_of_reviewers,Variety,Aroma,Taste,Finish,Maturation,Volume,Action_price,Contains_colouring,Product description,Distillery,Distillery_status,Distillery_founding_year,Taste_list,Taste_sentence,Alcohol_content_percent,Country,Region
https://www.whisky.de/shop/en/product/Glen-Elgin-12-Years.html?&searchorigin=2&preisMaxOverride=385,Glen Elgin 12 Years,3.8,226.0,single malt,"Sweet with almonds, marzipan and fruit.",Pleasantly sweet and dry with a hint of ripe plums. Wonderfully balanced.,Dry and balanced.,,0.7,48.9,True,"For many generations, Glen Elgin whisky was only available as part of blends. Today's original distillery bottling is known for its fruity and honeyed character.
Distributor
DBBV Molenwerf 12 1014 BG /NL
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Glen Elgin,Open,1898,['Sweet\n Fruit\n Nuts'],"Sweet
 Fruit
 Nuts",43.0,Scotland,Speyside
https://www.whisky.de/shop/en/product/Caol-Ila-Moch.html?&searchorigin=2&preisMaxOverride=385,Caol Ila Moch,3.7,131.0,single malt,"Clean and fresh with sea salt, maritime notes and peat smoke.",Sweet and salty with peat smoke. Sweet aromas develop.,"Short, dry and warming.",,0.7,39.99,True,"Caol Ila Moch is a straightforward, no-frills Single Malt. Crisp, assertive, direct and unmistakable. Translated, Moch means dawn.
Distributor
DBBV Molenwerf 12 1014 BG /NL
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Caol Ila,Open,1846,['Peat Smoke\n Salt\n Maritime Notes'],"Peat Smoke
 Salt
 Maritime Notes",43.0,Scotland,Islay
https://www.whisky.de/shop/en/product/Glenfarclas-15-Years.html?&searchorigin=2&preisMaxOverride=385,Glenfarclas 15 Years,4.2,771.0,single malt,"Sweet, sherry, malt and a hint of smoke. In the background there are biscuits and fruits.","Complex body. Wonderfully balanced between sherry, malt and notes of toasted oak.","Long, warm and soft with sherry, dates and figs and a light wine flavour.",Sherry casks,0.7,74.9,False,"The 15-year-old Glenfarclas is bottled at a stronger 46% vol. This was the alcohol strength at which the current distillery owner's grandfather enjoyed his favourite Single Malt. Highland is still written on the bottles today, as Glenfarclas was produced before the Scottish whisky regions were subdivided and although Glenfarclas is based in what is now Speyside. The distillery has the largest stills, which are directly fuelled. The Highland whisky is matured in sherry casks and bottled without chill-filtering or the addition of colour.
Distributor
Hanseatische Weinhandels GmbH &Co. KG Lukas-Welser-Str. 8 28309 Bremen /DE
Designation
Whisky
Country of origin
Scotland", Glenfarclas,Open,1836,['Sherry\n Sweet\n Fruit'],"Sherry
 Sweet
 Fruit",46.0,Scotland,Speyside
https://www.whisky.de/shop/en/product/Glendronach-Original-12-Years.html?&searchorigin=2&preisMaxOverride=385,Glendronach Original 12 Years,4.1,889.0,single malt,"Sweet with creamy vanilla, some ginger, spices and a hint of pears.",Rich and creamy with warming sherry and fruit.,"Long, dry and full with traces of nuts.",Oloroso and Pedro Ximenez sherry casks,0.7,49.9,False,"This bottling from Glendronach was matured in a combination of the finest Spanish sherry casks (Pedro Ximenez/Oloroso).
Distributor
Brown-Forman Deutschland GmbH Dammtorwall 7 20354 Hamburg /DE
Designation
Whisky
Country of origin
Scotland", Glendronach,Open,1826,['Sherry\n Sweet\n Fruit'],"Sherry
 Sweet
 Fruit",43.0,Scotland,Highlands
https://www.whisky.de/shop/en/product/Caol-Ila-12-Years.html?&searchorigin=2&preisMaxOverride=385,Caol Ila 12 Years,3.9,684.0,single malt,Restrained with fruity citrus notes. Fresh and appetising. Clear smoke with medicinal notes.,The initial sweetness gives way to peat smoke. Pleasant mouthfeel.,"Long, traces of sea and smoke.",,0.7,44.9,True,"The 12-year-old Caol Ila belongs to the so-called 'Classic Malts of Scotland'. This malt shimmers pure and white-golden. Tingly fresh salt aromas from the sea merge with the peaty smokiness of the island. Unmistakably an Islay malt despite its initial sweetness. Pleasant bite!
Distributor
DBBV Molenwerf 12 1014 BG /NL
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Caol Ila,Open,1846,['Peat Smoke\n Seaweed\n Maritime Notes'],"Peat Smoke
 Seaweed
 Maritime Notes",43.0,Scotland,Islay
https://www.whisky.de/shop/en/product/Arran-10-Years.html?&searchorigin=2&preisMaxOverride=385,Arran 10 Years,4.1,439.0,single malt,Vanilla combined with exotic fruits and a distant hint of cocoa. Complex and harmonious.,A hint of cinnamon subtly rounds off the gentle body. The typical Arran citrus aromas complement the subtle oak.,Gentle and oily.,,0.7,39.9,False,"The 10-year-old Arran is the distillery's standard bottling, bottled for the first time in 2006. In the meantime, it is no longer bottled from the first year's casks. These are set aside for older bottlings.
Distributor
Isle of Arran Distillers Ltd. Mentec House Pottery Road Dun Loaghaire Dublin /IE
Designation
Whisky
Country of origin
Scotland",unknown,Open,1995,['Sweet\n Fruit\n Oak'],"Sweet
 Fruit
 Oak",46.0,Scotland,Islands
https://www.whisky.de/shop/en/product/Auchentoshan-12-Years.html?&searchorigin=2&preisMaxOverride=385,Auchentoshan 12 Years,3.7,271.0,single malt,"Cereal notes, almonds and lime.",Sweet with caramel and toffee and a hint of dried orange and grapefruit.,Long and dry with a lingering nuttiness.,Bourbon and sherry casks,0.7,29.9,True,"The 12-year-old Auchentoshan was relaunched in 2019 with a new design. The aim is to appeal to a young, urban audience. The Lowlands distillery Auchentoshan is known for its triple distillation, which makes the Single Malt whisky particularly smooth and mild. The 12-year maturation in Bourbon and sherry casks adds complexity to the malt. This results in a smooth and layered Auchentoshan - delicate and layered.
Distributor
Beam Suntory Distribution S.L. C/Mahonia N.2 28042 Madrid /ES
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Auchentoshan,Open,1823,['Zitrus\n Sweet\n Fruit\n Sherry'],"Zitrus
 Sweet
 Fruit
 Sherry",40.0,Scotland,Lowlands
https://www.whisky.de/shop/en/product/Dalwhinnie-15-Years.html?&searchorigin=2&preisMaxOverride=385,Dalwhinnie 15 Years,3.6,795.0,single malt,A hint of heather and smoke.,"Light, fruity sweet, vanilla and honey.",Excellent long.,Ex-bourbon barrels,0.7,42.99,True,"This Dalwhinnie bottling is one of the best-selling Classic Malts of Scotland. The aroma of this Single Malt shows hints of heather and peat smoke. The mild, fruity-sweet Taste leads to an excellent long finish.
Distributor
DBBV Molenwerf 12 1014 BG /NL
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Dalwhinnie,Open,1897,['Sweet\n Honey\n Fruit'],"Sweet
 Honey
 Fruit",43.0,Scotland,Highlands
https://www.whisky.de/shop/en/product/Balvenie-Caribbean-Cask-14-Years.html?&searchorigin=2&preisMaxOverride=385,Balvenie Caribbean Cask 14 Years,3.9,318.0,single malt,Rich and sweet. Creamy toffee combines with fresh fruit.,The fruity character is rounded off with vanilla and sweet oak.,Gentle and lingering.,Ex-bourbon casks and finish in rum casks,0.7,72.9,True,"Malt Master David Stewart filled American oak casks with special rum for Balvenie Caribbean Cask. When the casks were full of rum flavours, he replaced the contents with 14-year-old Balvenie. Scottish whisky meets Caribbean joie de vivre. Rich and sweet with a fruity character.
Distributor
William Grant & Sons Global Brands LTD Ballard & Clonminch Tullamore Co. Offaly R23 E027 /IE
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Balvenie,Open,1892,['Sweet\n Oak\n Vanilla\n Sherry'],"Sweet
 Oak
 Vanilla
 Sherry",43.0,Scotland,Speyside
https://www.whisky.de/shop/en/product/Tamnavulin-Sherry-Cask.html?&searchorigin=2&preisMaxOverride=385,Tamnavulin Sherry Cask,3.8,281.0,single malt,"Freshly baked fruitcake and vanilla bean, followed by banana, caramelised orange and fresh ginger.","Warming with exotic notes, glazed nectarines and vanilla cream. Hints of caramel custard, demerara sugar and oranges.","Medium length, complex and rich with fruitcake and ripe apricots.",American oak barrels and finish in sherry casks,0.7,21.9,True,"Tamnavulin was built in 1966 in the rural village of Tomnavoulin in Scotland's Speyside. Almost three decades later, it was closed again. After an extensive renovation, the reopening was celebrated in 2007. The new Sherry Cask Edition was first matured in former bourbon casks before being matured in three different Types of sherry casks.
Distributor
Stillman Spirits SL Paseo Castellana 259D 28046 Madrid/ES
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Tamnavulin,Open,,['Sherry\n Sweet\n Fruit'],"Sherry
 Sweet
 Fruit",40.0,Scotland,Speyside
https://www.whisky.de/shop/en/product/Dalmore-12-Years.html?&searchorigin=2&preisMaxOverride=385,Dalmore 12 Years,3.8,222.0,single malt,"Citrus fruits, chocolate and aromatic spices.",Clear citrus notes with oranges and Oloroso Sherry. A hint of vanilla in the background.,Roasted coffee and chocolate.,Ex-Bourbon barrels from American white oak and Oloroso Sherry Butts,0.7,59.9,True,"Dalmore 12 year old is something very special. Maturation in American Bourbon and Spanish Oloroso sherry casks creates an incredibly complex and aromatic malt that stands out from the crowd with its many different flavours.
Distributor
Stillman Spirits SL, Paseo de la castellana 259D - 28 Norte, EDIFICIO T (MADRID) Spanien
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Dalmore,Open,1839,['Sherry\n Sweet\n Zitrus'],"Sherry
 Sweet
 Zitrus",40.0,Scotland,Highlands
https://www.whisky.de/shop/en/product/Tamnavulin-Cabernet-Sauvignon.html?&searchorigin=2&preisMaxOverride=385,Tamnavulin Cabernet Sauvignon,3.9,378.0,single malt,"Intensely floral with garden fruits, citrus jam, cinnamon, pear compote and almonds.","Nectarines, plums and gingerbread, followed by sweet red berries and banana bread.",Long and productive.,American oak barrels and finish in Cabernet Sauvignon barrels,0.7,24.9,True,"The Tamnavulin Red Wine Cask Edition is post-matured in casks that previously contained Cabernet Sauvignon. After finishing, the malt is blended again in bourbon casks for harmonisation.
Tamnavulin was built in 1966 in the rural village of Tomnavoulin, Scotland. Almost three decades later, it was closed again. After extensive renovation, the reopening was celebrated in 2007.
Distributor
Stillman Spirits SL Paseo Castellana 259D 28046 Madrid/ES
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Tamnavulin,Open,,['Fruit\n Berries\n Sweet\n Sherry'],"Fruit
 Berries
 Sweet
 Sherry",40.0,Scotland,Speyside
https://www.whisky.de/shop/en/product/Bowmore-12-Years.html?&searchorigin=2&preisMaxOverride=385,Bowmore 12 Years,3.7,798.0,single malt,Fine lemon and honey notes are held together by the unmistakable Bowmore smokiness.,"Warm and delicious, with the subtle aroma of dark chocolate and peat smoke.",Long-lasting with sweetish facets of smoke.,,0.7,34.9,True,"Bowmore's Single Malts are moderately smoky by Islay standards at around 35 ppm. The use of sherry casks also gives the bottlings a complex and fruity character. The distillery itself describes this whisky not only as its well-known standard bottling but also as 'vanilla ice cream by the campfire'.
Permanently low price!
Distributor
Beam Suntory Distribution S.L. C/Mahonia N.2 28042 Madrid /ES
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Bowmore,Open,1779,['Peat Smoke\n Sweet\n Sherry'],"Peat Smoke
 Sweet
 Sherry",40.0,Scotland,Islay
https://www.whisky.de/shop/en/product/Connemara-Original.html?&searchorigin=2&preisMaxOverride=385,Connemara Original,3.5,344.0,single malt,"Peat smoke and heather dominate. Very discreetly, one can sense honey and oak.","Silky and honey-sweet on the nose. Then fruit and malt follow. Towards the end, the peat smoke predominates.",Very long and pleasant.,,0.7,24.99,True,"Connemara Original is one of the very few smoky Irish Single Malt Whiskeys. No other Irish whiskey combines strong peat smoke with sweet fruit and vanilla as harmoniously as Connemara. Blindfolded, you would feel transported to the neighbouring Scottish islands.
Distributor
Beam Suntory Distribution S.L. C/Mahonia N.2 28042 Madrid /ES
Designation
Whiskey
Country of origin
Ireland
Colouring
Caramel color", Connemara,Open,1987,['Peat Smoke\n Sweet\n Fruit'],"Peat Smoke
 Sweet
 Fruit",40.0,Ireland,
https://www.whisky.de/shop/en/product/Aberfeldy-12-Years.html?&searchorigin=2&preisMaxOverride=385,Aberfeldy 12 Years,3.7,535.0,single malt,"Pleasantly sweet with honey, a hint of pineapple, toasted aromas and cereals.",Syrupy and sweet. Flattering mouthfeel.,"Medium length, dry and spicy. Slightly bitter notes with oranges.",,0.7,36.9,True,"The Aberfeldy distillery was founded in 1896 by the Dewar family. Most of the production is still used for the Dewar's Blend today. Due to its pleasant flavour, Aberfeldy is also available as an original bottling.
Distributor
Bacardi-Martini France 64/68 Rue Pleyel 93200 Saint Denis Paris /FR
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Aberfeldy,Open,1896,['Honey\n Sweet\n Fruit'],"Honey
 Sweet
 Fruit",40.0,Scotland,Highlands
https://www.whisky.de/shop/en/product/Highlands-Park-12-Years.html?&searchorigin=2&preisMaxOverride=385,Highlands Park 12 Years,3.8,1193.0,single malt,"Balanced between delicate smokiness, sweetness and heather. Hints of sherry.","Round, delicate sweetness with a full-bodied malt tone.",Long lasting with an aftertaste of heather.,First Fill and Refill Sherry Casks,0.7,39.99,False,"The 12-year-old Highland Park is the most important cornerstone in the distillery's range. Matured in sherry casks, it impresses with its sweet and spicy character.
Distributor
Beam Suntory Distribution S.L. C/Mahonia N.2 28042 Madrid /ES
Designation
Whisky
Country of origin
Scotland", Highland Park,Open,1825,['Peat Smoke\n Sweet\n Sherry'],"Peat Smoke
 Sweet
 Sherry",40.0,Scotland,Islands
https://www.whisky.de/shop/en/product/Tomatin-Legacy.html?&searchorigin=2&preisMaxOverride=385,Tomatin Legacy,3.4,331.0,single malt,"Vanilla beans, marshmallows and fresh pineapple mixed with sweet lime.",Light and delicate with caramel sweetness. Again citrus and pineapple combined with light pepper.,Pure and light.,Bourbon barrels and fresh oak barrels,0.7,25.99,True,"The Legacy bottling is Tomatin's entry-level malt and is intended as a reminder of the distillery's heritage. In 1897, the home of Tomatin was still a rather lonely area. Thanks to the distillery, the village developed into a thriving town. The whisky matured in bourbon barrels and fresh oak casks.
Distributor
The Tomatin Distillery Co. Ltd. 27 Rue Nicolo, 75116, Paris, France
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Tomatin,Open,1897,['Sweet\n Fruit\n Pineapple'],"Sweet
 Fruit
 Pineapple",43.0,Scotland,Highlands
https://www.whisky.de/shop/en/product/Glenkinchie-12-Years.html?&searchorigin=2&preisMaxOverride=385,Glenkinchie 12 Years,3.3,312.0,single malt,"Strong malt, citrus fruits and flowers form a harmonious overall picture.",Ripe fruit combined with spicy malt notes. A hint of heather in the background.,Medium length and fresh.,,0.7,34.99,True,"This Glenkinchie is the lightest and softest bottling within the Classic Malts of Scotland. Originally, the Glenkinchie was bottled as a 10-year-old. The two extra years have given it significantly more expressiveness.
Distributor
DBBV Molenwerf 12 1014 BG /NL
Designation
Whisky
Country of origin
Scotland
Colouring
Caramel color", Glenkinchie,Open,1825,['Malt\n Sweet\n Herbs'],"Malt
 Sweet
 Herbs",43.0,Scotland,Lowlands
